id,model,children,archival_object_id,has_finding_aid_1,identifier_1,institution_1,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,local_collection_id_1,repository_1,resource_type,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
df738m47f,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b207_Z01578,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85136466,http://id.loc.gov/authorities/subjects/sh85114559,,,,,PH037_b207_Z01578,open,
df72ck31q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b124_Z01479,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2002006417,http://id.loc.gov/authorities/subjects/sh85076831,http://id.loc.gov/authorities/subjects/sh85069593,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85121575,,,,Anyo-Maru Yokohama',open,
df71zx81s,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b078_12636,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85040193,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85141338,,,,,"Portland, OR",open,
df71fp76w,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b005_AG00305,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh87001253,http://id.loc.gov/authorities/subjects/sh85094168,http://id.loc.gov/authorities/subjects/sh85046823,http://id.loc.gov/authorities/subjects/sh85122574,http://id.loc.gov/authorities/subjects/sh85111063,,,,,PH037_b005_AG00305 Angelus Studio Photographs,open,
k3569823n,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_25702_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85066802,http://id.loc.gov/authorities/subjects/sh85111712,,,,,,Longview Co. Real Estate Department building on city street corner. (verso),open,
df71fp65c,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b005_AG00210,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85002338,http://id.loc.gov/authorities/subjects/sh85052186,http://id.loc.gov/authorities/subjects/sh85047778,http://id.loc.gov/authorities/subjects/sh85095323,http://id.loc.gov/authorities/subjects/sh85099008,,,,,PH037_b005_AG00210 Angelus Studio Photographs,open,
kp78hf14d,Image,kp78hf134,254182,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_24266_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,PH037_b215_24266_print (recto),open,
ws859p62p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_03307_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh2012004160,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85026255,,,,Streetview near Meier & Frank in downtown Portland (verso),open,
ws859n38d,Image,,247854,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b225_00740_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh2006009037,http://id.loc.gov/authorities/subjects/sh85038703,,,,,,,Inside Inn site [00740]  (recto),open,
df71fp05x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b003_AG00116,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85052186,http://id.loc.gov/authorities/subjects/sh85006106,http://id.loc.gov/authorities/subjects/sh85137223,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,PH037_b003_AG00116 Angelus Studio Photographs,open,
n870zs04m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b213_29808_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/NoC-US/1.0/,http://creativecommons.org/publicdomain/mark/1.0/,,,,,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85101264,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85061891,,,,PH037_b213_29808_print (verso),open,
ws85b270t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_Z00418_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145789,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85093871,,,,,,PH037_b234_Z00418_print (verso),open,
df72cq219,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b139_07055,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85074392,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85050582,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85114749,,,,PH037_b139_07055 Angelus Studio Photographs,open,
ws85bb144,Image,ws85bb15d,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_084r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010377,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/names/n81098857,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh85083510,,,PH037_b239_084r (recto),open,
kp78hj22q,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b215_SH00509_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85012606,,,,,,,PH037_b215_SH00509_print (verso),open,
df71fv00k,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b024_B00447,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017693,http://id.loc.gov/authorities/subjects/sh85051986,http://id.loc.gov/authorities/subjects/sh85128633,,,,,,,"Elks Temple building, 7th and Olive, Eugene, OR. Man standing at corner of building, Applegate Furniture on ground floor.",open,
ws85b1415,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_Z01880_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,Port of Portland. Municipal Terminal 4 [PH037_b234_Z01881] (verso),open,
ws859s05p,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_B00853_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114555,http://id.loc.gov/authorities/subjects/sh85048306,http://id.loc.gov/authorities/subjects/sh85041783,http://id.loc.gov/authorities/subjects/sh85011609,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85017769,,,,PH037_b231_B00853_print (verso),open,
gb19fj95m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b229_44996_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85122412,http://id.loc.gov/authorities/subjects/sh95005321,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85099135,,,,,PH037_b229_44996_print_copy2,open,
ws85b261v,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b234_T00281_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85078097,http://id.loc.gov/authorities/subjects/sh85078096,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85015770,,,,,Log raising.  (verso),open,
df738c58h,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b188_Z01010,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85123771,http://id.loc.gov/authorities/subjects/sh85065184,http://id.loc.gov/authorities/subjects/sh95008187,,,,,,,PH037_b188_Z01010,open,
ws859r68r,Image,ws859r691,248510,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_50303_print_copy2,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85010201,,,,,PH037_b231_50303_print_copy2 (recto),open,
k35698345,Image,k3569833w,245794,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b220_26858_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85016829,,,,,,,,"Bridge of the Gods, Columbia River. (recto)",open,
ws859x09m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b233_39783_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85078084,http://id.loc.gov/authorities/subjects/sh85135386,http://id.loc.gov/authorities/subjects/sh85090254,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85138148,,,PH037_b233_39783_print (verso),open,
j3860n833,Image,j3860n82t,244841,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b216_00907_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85034333,,,,,,,,PH037_b216_00907_print (recto),open,
df737m41m,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b176_Z00714,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85101264,,,,,PH037_b176_Z00714,open,
ws859h140,Image,ws859h158,251113,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b223_OP00105_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85137241,,,,,,Old Portland  (recto),open,
df72cs29x,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b142_MC00019,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/names/n79069640,http://id.loc.gov/authorities/subjects/sh2012004160,http://id.loc.gov/authorities/names/n50041943,http://id.loc.gov/authorities/subjects/sh85014040,http://id.loc.gov/authorities/names/n86810476,http://id.loc.gov/authorities/subjects/sh85001086,http://id.loc.gov/authorities/subjects/sh85105203,http://id.loc.gov/authorities/names/n85161125,http://id.loc.gov/authorities/subjects/sh85121770,PH037_b142_MC00019 Angelus Studio Photographs,open,
ws859r399,Image,ws859r381,254325,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_13984_print_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087168,http://id.loc.gov/authorities/subjects/sh85116536,http://id.loc.gov/authorities/subjects/sh85004858,http://id.loc.gov/authorities/subjects/sh85145756,http://id.loc.gov/authorities/subjects/sh85082013,http://id.loc.gov/authorities/subjects/sh85038703,,,,PH037_b231_13984_print_copy1 (recto),open,
kp78h650t,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b214_58773_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128588,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,PH037_b214_58773_print (verso),open,
ws859r03x,Image,ws859r02n,251486,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_Z00363_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85111077,http://id.loc.gov/authorities/subjects/sh85110906,http://id.loc.gov/authorities/subjects/sh85110904,,,,,,,PH037_b231_Z00363_print (recto),open,
ws859q945,Image,,,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_12124_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,http://id.loc.gov/authorities/names/no2003116678,http://purl.org/dc/dcmitype/Image,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85128615,http://id.loc.gov/authorities/subjects/sh85048969,http://id.loc.gov/authorities/subjects/sh85026255,http://id.loc.gov/authorities/subjects/sh85128588,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh89002541,,PH037_b231_12124_print (verso),open,
