id,model,children,archival_object_id,date_1,has_finding_aid_1,identifier_1,institution_1,keyword_1,keyword_2,keyword_3,keyword_4,keyword_5,keyword_6,local_collection_id_1,location_1,location_2,location_3,photographer_1,photographer_2,repository_1,rights_statement_1,license,subject_10,subject_11,subject_12,subject_13,subject_1,subject_2,subject_3,subject_4,subject_5,subject_6,subject_7,subject_8,subject_9,title_1,visibility,
df737k536,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b175_Z00664,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85033638,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh2003000203,http://id.loc.gov/authorities/subjects/sh85114811,,,,,PH037_b175_Z00664,open,
ws85b6042,Image,ws85b603s,248094,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_B00149_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5745988/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85061097,http://id.loc.gov/authorities/subjects/sh85105476,http://id.loc.gov/authorities/subjects/sh85041793,http://id.loc.gov/authorities/subjects/sh85108620,http://id.loc.gov/authorities/subjects/sh85041788,,,,,Portland Post Office building at corner of 6th and Morrison. (recto),open,
ws859m09r,Image,,247833,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b225_00094_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85028763,http://id.loc.gov/authorities/subjects/sh85048972,,,,,,,Oregon Building [00094]  (recto),open,
ws859r23d,Image,ws859r224,248054,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_Z00445_print_copy1,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85076502,http://id.loc.gov/authorities/subjects/sh85076666,http://id.loc.gov/authorities/subjects/sh85122320,http://id.loc.gov/authorities/subjects/sh85061097,http://id.loc.gov/authorities/subjects/sh85128297,http://id.loc.gov/authorities/subjects/sh85047778,,PH037_b231_Z00445_print_copy1 (recto),open,
jm214p637,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b217_06337_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034333,http://id.loc.gov/authorities/subjects/sh85011274,,,,,,,,PH037_b217_06337_print (verso),open,
df71fv07h,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b024_B00455,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5750162/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85128633,http://id.loc.gov/authorities/subjects/sh85061097,http://id.loc.gov/authorities/subjects/sh85128588,http://id.loc.gov/authorities/subjects/sh85007339,,,,,,"Armory Building, Salem. Street with streetlamps in foreground. Unidentified building on right.",open,
jm2159791,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_24701_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078804,http://id.loc.gov/authorities/subjects/sh85110904,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,PH037_b219_24701 (verso),open,
df71fq77c,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b009_AM03246,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145447,http://id.loc.gov/authorities/subjects/sh85023418,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85145789,http://id.loc.gov/authorities/subjects/sh85012328,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85131207,,,PH037_b009_AM03246 Angelus Studio Photographs,open,
df66tq937,Image,,,1911/1921,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_P254td,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/unknown,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh85083510,http://opaquenamespace.org/ns/subject/outdoorportrait,http://id.loc.gov/authorities/names/n83329232,,,,,,PH037_P254 Angelus Studio photographs Angelus Studio Photographs,open,
ws85b596k,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_04182_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5744337/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85033620,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh85114487,,,,,,,PH037_b236_04182_print (verso),open,
df72cp345,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b137_SH00520,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85058838,http://id.loc.gov/authorities/subjects/sh85038703,http://id.loc.gov/authorities/subjects/sh85121591,,,,,,,PH037_b137_SH00520 Angelus Studio Photographs,open,
df72cp04f,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b136_MF00032,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85077598,,,,,,,,,PH037_b136_MF00032 Angelus Studio Photographs,open,
jm215c05n,Image,jm215c04c,255025,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b219_T00245_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85050707,http://id.loc.gov/authorities/subjects/sh85078097,,,,,,,,PH037_b219_T00245_print (recto),open,
ws85b634s,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b236_R00118_print_copy2_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh98007384,http://id.loc.gov/authorities/subjects/sh95005321,,,,,,,PH037_b236_R00118_print_copy2 (verso),open,
bv73c896k,Image,bv73c8959,247815,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b221_Z00104_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85033547,http://id.loc.gov/authorities/subjects/sh85017769,,,,,,,,PH037_b221_Z00104_print (recto),open,
ws85b9466,Image,ws85b944n,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_052r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2003000203,http://id.loc.gov/authorities/subjects/sh85107145,http://id.loc.gov/authorities/subjects/sh85097741,,,,,,,PH037_b239_052r (recto),open,
ws859r819,Image,ws859r70s,255561,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b231_01148_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85010201,http://id.loc.gov/authorities/subjects/sh89002541,http://id.loc.gov/authorities/subjects/sh85138148,,,,,,,Tenth and Davis. Exterior of Denby Motor Trucks Co. building. (recto),open,
bv73cb95q,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b222_H00197_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,,,,,,,,,,"2 men with 12 head ox-team, entering tunnel cut into hill. View from rear.  (verso)",open,
ws859h87h,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b224_S00484_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5758851/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85145720,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh85114487,,,,,,,PH037_b224_S00484 (verso),open,
ws859s166,Image,ws859s27q,252921,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_02339_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv89541,https://sws.geonames.org/5717789/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85012606,http://id.loc.gov/authorities/subjects/sh85096476,http://id.loc.gov/authorities/subjects/sh85021504,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh87003234,http://id.loc.gov/authorities/subjects/sh87002620,http://id.loc.gov/authorities/subjects/sh85119367,http://id.loc.gov/authorities/subjects/sh87002619,,Cave and mouth of stream. (recto),open,
df71g8695,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b050_F00013,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5734804/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85048847,http://id.loc.gov/authorities/subjects/sh85048686,http://id.loc.gov/authorities/subjects/sh85028740,http://id.loc.gov/authorities/subjects/sh85048726,http://id.loc.gov/authorities/subjects/sh85123639,,,,,PH037_b050_F00013 Angelus Studio Photographs,open,
kp78gn08b,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b199_48403,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5710547/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85118278,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85118451,,,,,,,PH037_b199_48403,open,
df737791j,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b166_AG00388_neg,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2005000892,http://id.loc.gov/authorities/subjects/sh85006137,http://id.loc.gov/authorities/subjects/sh85006106,,,,,,,PH037_b166_AG00388_neg,open,
df7201774,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b089_S00224,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5744248/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85059282,http://id.loc.gov/authorities/subjects/sh85090277,http://id.loc.gov/authorities/subjects/sh85095438,http://id.loc.gov/authorities/subjects/sh85083595,http://id.loc.gov/authorities/subjects/sh85100163,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85087822,PH037_b089_S00224 Angelus Studio Photographs,open,
df720k77f,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PHO37_b116_Z01485,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5747906/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85078804,http://id.loc.gov/authorities/subjects/sh85083595,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh99005081,http://id.loc.gov/authorities/subjects/sh85016211,,,,PHO37_b116_Z01485 Angelus Studio Photographs,open,
ws859h19c,Image,ws859h183,252864,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b223_S00119_print,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2005020013,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh89004898,http://id.loc.gov/authorities/subjects/sh85055066,,,,,,PH037_b223_S00119 (recto),open,
df738k434,Image,,,1939,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b206_Z00589,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85034346,http://id.loc.gov/authorities/subjects/sh93000645,http://id.loc.gov/authorities/subjects/sh85062160,http://id.loc.gov/authorities/subjects/sh85062154,http://id.loc.gov/authorities/subjects/sh85047932,http://id.loc.gov/authorities/subjects/sh85097741,http://id.loc.gov/authorities/names/n82215451,,,Portland Rose Festival,open,
df737n619,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b178_B00311,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5742134/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh2002010479,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh98006584,http://id.loc.gov/authorities/subjects/sh2002010477,,,,,,"Lodge at Multnomah Falls. Stone building with falls in background, auto parked on highway in foreground.",open,
ws85bb24c,Image,ws85bb233,,1904/1914,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_088r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85017769,http://id.loc.gov/authorities/subjects/sh85121770,http://id.loc.gov/authorities/subjects/sh98004510,http://id.loc.gov/authorities/subjects/sh85083510,,,,,,PH037_b239_088r (recto),open,
ws859s44c,Image,,,1900/1920,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b232_25566_print_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,http://archiveswest.orbiscascade.org/ark:/80444/xv89541,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,http://id.loc.gov/authorities/subjects/sh85102058,http://id.loc.gov/authorities/subjects/sh85012606,,,http://id.loc.gov/authorities/subjects/sh85096464,http://id.loc.gov/authorities/subjects/sh85111945,http://id.loc.gov/authorities/subjects/sh2008004848,http://id.loc.gov/authorities/subjects/sh85075925,http://id.loc.gov/authorities/subjects/sh85147274,http://id.loc.gov/authorities/subjects/sh85117166,http://id.loc.gov/authorities/subjects/sh2003012017,http://id.loc.gov/authorities/subjects/sh99004834,http://id.loc.gov/authorities/subjects/sh85093871,PH037_b232_25566_print (verso),open,
ws85b798j,Image,ws85b7978,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b238_012r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5756780/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85105182,http://id.loc.gov/authorities/subjects/sh85078814,http://id.loc.gov/authorities/subjects/sh85078096,,,,,,PH037_b238_012r (recto),open,
df738t454,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b204_31647,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/11288107/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85114749,http://id.loc.gov/authorities/subjects/sh85137241,http://id.loc.gov/authorities/subjects/sh85114487,http://id.loc.gov/authorities/subjects/sh96009624,http://id.loc.gov/authorities/subjects/sh85016829,http://id.loc.gov/authorities/subjects/sh87003234,,,,PH037_b204_31647,open,
ws85b8702,Image,ws85b8699,,1846,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b238_045r,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85106637,http://id.loc.gov/authorities/subjects/sh85083510,http://id.loc.gov/authorities/subjects/sh85105182,,,,,,,PH037_b238_045r (recto),open,
ws85bc03t,Image,,,1878,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b239_124r_v,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/NoC-US/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85087823,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85101264,,,,,,PH037_b239_124r (verso),open,
df737k61w,Image,,,1880/1949,https://scua.uoregon.edu/repositories/2/resources/2643,PH037_b175_Z00673,http://id.loc.gov/authorities/names/n80126183,,,,,,,PH037,https://sws.geonames.org/5746545/,,,http://opaquenamespace.org/ns/creator/AngelusStudio,,http://id.loc.gov/authorities/names/no2003116678,http://rightsstatements.org/vocab/InC/1.0/,,,,,,http://id.loc.gov/authorities/subjects/sh85016890,http://id.loc.gov/authorities/subjects/sh85101264,http://id.loc.gov/authorities/names/n93113891,http://id.loc.gov/authorities/subjects/sh85121591,http://id.loc.gov/authorities/subjects/sh85114250,http://id.loc.gov/authorities/subjects/sh85026130,http://id.loc.gov/authorities/subjects/sh85145756,,,PH037_b175_Z00673,open,
